------------ Data File Created By ActiGraph GT3X+ ActiLife v6.13.3 Firmware v1.7.1 date format M/d/yy Filter Normal -----------
Serial Number: TAS1F27170050
Start Time 09:00:00
Start Date 7/10/18
Epoch Period (hh:mm:ss) 00:00:01
Download Time 16:37:04
Download Date 7/16/18
Current Memory Address: 0
Current Battery Voltage: 3.87     Mode = 12
--------------------------------------------------
Axis1,Axis2,Axis3
0,0,0
0,0,0
0,0,0
0,0,0
9,37,54
12,0,49
152,99,66
100,15,40
111,19,39
147,179,178
58,64,85
38,17,67
6,6,28
4,10,26
0,0,0
0,0,0
15,0,23
10,26,14
11,32,16
8,4,31
48,13,50
71,16,113
84,69,78
8,30,39
0,18,16
5,30,48
22,3,53
8,27,20
0,21,23
3,22,11
31,12,46
0,0,18
5,0,16
5,26,27
0,0,5
0,13,0
0,0,0
0,1,38
0,24,51
39,1,116
18,36,107
6,6,12
71,14,73
15,0,21
0,0,0
0,0,0
0,0,0
0,0,16
0,0,29
64,63,97
126,88,132
0,73,33
0,0,13
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
21,81,46
55,92,34
42,36,30
44,123,28
31,122,58
73,88,186
2,49,54
44,88,58
33,68,52
30,53,35
0,27,71
3,1,91
83,99,58
66,45,21
86,29,44
32,75,64
111,69,73
15,33,0
158,58,90
99,90,46
33,67,45
119,170,206
65,201,188
20,39,140
31,30,104
17,58,47
3,31,39
18,23,10
9,31,29
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
10,10,7
14,22,100
11,29,96
17,11,100
0,7,6
8,14,60
31,25,65
2,53,25
59,30,88
37,3,83
62,17,164
21,16,123
0,0,47
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
10,8,2
30,84,50
16,13,34
56,76,205
33,0,102
25,46,54
117,58,132
135,79,128
16,10,53
7,4,49
12,15,36
15,22,51
6,42,66
21,32,48
1,17,48
13,24,134
0,0,63
7,4,24
167,79,176
93,29,116
