------------ Data File Created By ActiGraph GT3X+ ActiLife v6.13.3 Firmware v1.7.1 date format M/d/yy Filter Normal -----------
Serial Number: TAS1F27170051
Start Time 09:00:00
Start Date 7/10/18
Epoch Period (hh:mm:ss) 00:00:01
Download Time 16:37:03
Download Date 7/16/18
Current Memory Address: 0
Current Battery Voltage: 3.97     Mode = 12
--------------------------------------------------
Axis1,Axis2,Axis3
0,0,0
0,0,0
0,12,0
4,32,33
8,2,45
0,6,10
0,2,0
6,4,0
5,18,38
0,5,0
0,0,0
0,1,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
4,1,13
22,59,91
0,36,38
26,102,24
15,41,0
0,13,0
0,28,0
0,7,0
0,5,0
0,14,0
0,4,0
0,0,0
0,0,0
0,0,0
0,7,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,5,0
0,40,0
0,18,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,19,0
0,0,0
0,3,0
16,109,0
0,62,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,7,0
0,0,0
0,0,0
0,0,0
0,0,0
0,5,0
0,15,0
0,18,0
0,10,12
15,28,123
7,69,116
18,115,119
33,54,117
33,29,27
6,39,25
58,115,99
59,138,128
28,7,117
1,15,58
19,78,59
4,39,67
0,0,20
0,2,0
4,7,69
0,0,4
1,43,60
1,29,16
50,6,132
70,200,85
53,237,81
65,41,32
70,103,43
46,90,44
49,149,48
32,26,237
27,53,108
3,7,43
9,9,10
2,30,22
21,4,12
14,15,25
8,16,17
87,0,90
26,0,20
11,0,0
0,0,0
11,24,0
8,19,1
18,4,6
32,1,0
68,32,27
111,76,98
87,40,110
4,14,110
72,137,128
107,70,109
147,86,101
215,192,193
18,85,95
22,41,37
59,143,121
175,253,144
45,116,39
34,39,28
54,20,51
0,6,6
14,0,5
0,0,0
13,0,4
39,0,24
34,67,66
58,23,181
22,29,159
0,12,20
0,0,0
0,8,0
0,0,0
0,0,0
0,0,0
0,0,0
0,29,0
33,77,6
13,66,6
0,4,5
0,6,0
0,2,13
0,0,24
5,3,16
39,27,60
20,37,2
0,0,0
